 0.59719E-01  0.41257E-02  0.13233E-02  0.24493E-02  0.35329E-03
 0.69437E-01  0.39647E-02  0.10811E-02  0.24782E-02  0.30901E-03
 0.79156E-01  0.35241E-02  0.87043E-03  0.22524E-02  0.27521E-03
 0.88874E-01  0.25484E-02  0.59893E-03  0.17245E-02  0.22439E-03
 0.98593E-01  0.22541E-02  0.53941E-03  0.14873E-02  0.19844E-03
 0.10831E+00  0.20317E-02  0.45321E-03  0.13684E-02  0.18418E-03
 0.11803E+00  0.17311E-02  0.37244E-03  0.11567E-02  0.16017E-03
 0.12775E+00  0.16246E-02  0.32665E-03  0.11246E-02  0.14182E-03
 0.13747E+00  0.14087E-02  0.28749E-03  0.96658E-03  0.12544E-03
 0.14719E+00  0.12877E-02  0.26030E-03  0.88748E-03  0.11009E-03
 0.15690E+00  0.10630E-02  0.21106E-03  0.73298E-03  0.94185E-04
 0.16662E+00  0.99787E-03  0.19865E-03  0.68106E-03  0.82564E-04
 0.17634E+00  0.84804E-03  0.17131E-03  0.57567E-03  0.69189E-04
 0.18606E+00  0.71484E-03  0.14511E-03  0.49161E-03  0.55756E-04
 0.19578E+00  0.62619E-03  0.13003E-03  0.42890E-03  0.42925E-04
 0.20550E+00  0.55232E-03  0.11433E-03  0.38196E-03  0.34533E-04
 0.21522E+00  0.49446E-03  0.10232E-03  0.34256E-03  0.28271E-04
 0.22493E+00  0.43748E-03  0.94860E-04  0.30032E-03  0.24736E-04
 0.23465E+00  0.38238E-03  0.85579E-04  0.25981E-03  0.20963E-04
 0.24437E+00  0.32424E-03  0.75854E-04  0.21425E-03  0.18224E-04
 0.25409E+00  0.27386E-03  0.66286E-04  0.18086E-03  0.15955E-04
 0.26381E+00  0.24800E-03  0.60562E-04  0.16049E-03  0.14296E-04
 0.27353E+00  0.21480E-03  0.52339E-04  0.14082E-03  0.12819E-04
 0.28325E+00  0.18172E-03  0.46656E-04  0.11729E-03  0.11369E-04
 0.29296E+00  0.15290E-03  0.41064E-04  0.98269E-04  0.97695E-05
 0.30268E+00  0.13330E-03  0.36304E-04  0.84710E-04  0.89311E-05
 0.31240E+00  0.11866E-03  0.33421E-04  0.75813E-04  0.78496E-05
 0.32212E+00  0.98997E-04  0.28416E-04  0.64019E-04  0.70313E-05
 0.33184E+00  0.85948E-04  0.25977E-04  0.54231E-04  0.63029E-05
 0.34156E+00  0.71548E-04  0.22037E-04  0.46044E-04  0.55450E-05
 0.35128E+00  0.60610E-04  0.19070E-04  0.39081E-04  0.48144E-05
 0.36099E+00  0.51191E-04  0.16700E-04  0.32825E-04  0.41937E-05
 0.37071E+00  0.43274E-04  0.14605E-04  0.27816E-04  0.37363E-05
 0.38043E+00  0.36714E-04  0.12736E-04  0.23530E-04  0.32488E-05
 0.39015E+00  0.29827E-04  0.10659E-04  0.19286E-04  0.26414E-05
 0.39987E+00  0.24905E-04  0.90148E-05  0.16464E-04  0.23313E-05
 0.40959E+00  0.19671E-04  0.74980E-05  0.13099E-04  0.19465E-05
 0.41931E+00  0.15800E-04  0.61303E-05  0.10536E-04  0.16234E-05
 0.42902E+00  0.12570E-04  0.49484E-05  0.86639E-05  0.13263E-05
 0.43874E+00  0.97880E-05  0.40765E-05  0.67447E-05  0.10933E-05
 0.44846E+00  0.75623E-05  0.31940E-05  0.53067E-05  0.87454E-06
 0.45818E+00  0.59178E-05  0.25841E-05  0.42147E-05  0.70158E-06
 0.46790E+00  0.42418E-05  0.19287E-05  0.30614E-05  0.52341E-06
 0.47762E+00  0.30460E-05  0.14207E-05  0.22193E-05  0.39746E-06
 0.48734E+00  0.20645E-05  0.97953E-06  0.15342E-05  0.27610E-06
 0.49705E+00  0.13213E-05  0.64791E-06  0.99716E-06  0.18703E-06
 0.50677E+00  0.77978E-06  0.39006E-06  0.59765E-06  0.11876E-06
 0.51649E+00  0.40793E-06  0.20935E-06  0.31872E-06  0.64403E-07
 0.52621E+00  0.17171E-06  0.89594E-07  0.13602E-06  0.28596E-07
 0.53593E+00  0.38980E-07  0.20591E-07  0.31152E-07  0.70515E-08
